18,I,180000062,00095,1994,F,MESA PILOTEO,1994-07-20,"MESA PILOTEO.- PARA COMPUTADORA, MARCA: IMESA, COLOR: BLANCO, MEDIDAS: 1.50 x 0.60 X 0.60 MTS.",000006,10613,1994-07-20,266.75,CD,EP,6. BAJA (INSERVIBLE),S,1,2014-12-03
19,I,180000062,00096,1994,F,MESA PILOTEO,1994-07-20,"MESA PILOTEO.- PARA COMPUTADORA, MARCA: IMESA, COLOR: BLANCO, MEDIDAS: 1.50 x 0.60 X 0.60 MTS.",000006,10613,1994-07-20,266.75,CD,EP,6. BAJA (INSERVIBLE),S,1,2014-12-03
20,I,180000062,00097,1994,F,MESA PILOTEO,1994-07-20,"MESA PILOTEO.- PARA COMPUTADORA, MARCA: IMESA, COLOR: BLANCO, MEDIDAS: 1.50 x 0.60 X 0.60 MTS.",000006,10613,1994-07-20,266.75,CD,EP,6. BAJA (INSERVIBLE),S,1,2012-09-04
21,I,180000062,00098,1994,F,MESA PILOTEO,1994-07-20,"MESA PILOTEO.- PARA COMPUTADORA, MARCA: IMESA, COLOR: BLANCO, MEDIDAS: 1.50 x 0.60 X 0.60 MTS.",000006,10613,1994-07-20,266.75,CD,EP,6. BAJA (INSERVIBLE),S,1,2012-09-04
22,I,180000062,00103,1994,F,MESA PILOTEO,1994-07-20,"MESA PILOTEO.- PARA COMPUTADORA, MARCA: IMESA, COLOR: BLANCO, MEDIDAS: 1.50 x 0.60 X 0.60 MTS.",000006,10613,1994-07-20,266.75,CD,EP,6. BAJA (INSERVIBLE),S,1,2009-08-26
23,I,180000062,00107,1994,F,MESA PILOTEO,1994-07-20,"MESA PILOTEO.- PARA COMPUTADORA, MARCA: IMESA, COLOR: BLANCO, MEDIDAS: 1.50 x 0.60 X 0.60 MTS.",000006,10613,1994-07-20,266.75,CD,EP,6. BAJA (INSERVIBLE),S,1,2012-09-04
24,I,180000062,00108,1994,F,MESA PILOTEO,1994-07-20,"MESA PILOTEO.- PARA COMPUTADORA, MARCA: IMESA, COLOR: BLANCO, MEDIDAS: 1.50 x 0.60 X 0.60 MTS.",000006,10613,1994-07-20,266.75,CD,EP,6. BAJA (INSERVIBLE),S,1,2009-07-01
25,I,180000062,00109,1994,F,MESA PILOTEO,1994-07-20,"MESA PILOTEO.- PARA COMPUTADORA, MARCA: IMESA, COLOR: BLANCO, MEDIDAS: 1.50 x 0.60 X 0.60 MTS.",000006,10613,1994-07-20,266.75,CD,EP,6. BAJA (INSERVIBLE),S,1,2012-09-04
26,I,180000062,00112,1994,F,MESA PILOTEO,1994-07-20,"MESA PILOTEO.- PARA COMPUTADORA, MARCA: IMESA, COLOR: BLANCO, MEDIDAS: 1.50 x 0.60 X 0.60 MTS.",000006,10613,1994-07-20,266.75,CD,EP,6. BAJA (INSERVIBLE),S,1,2009-07-01
27,I,180000062,00526,1997,F,MESA PILOTEO,1997-03-04,"MESA PILOTEO.- PARA COMPUTADORA, TIPO ESCRITORIO, MARCA: PRINTAFORM, MODELO: S-261-P, MEDIDAS: 1.05 X 0.45 X 0.74 MTS.",000112,0088,1997-03-04,690.00,CD,EP,6. BAJA (INSERVIBLE),S,1,2012-09-04
28,I,180000062,00527,1997,F,MESA PILOTEO,1997-03-04,"MESA PILOTEO.- PARA COMPUTADORA, TIPO ESCRITORIO, MARCA: PRINTAFORM, MODELO: S-261-P, MEDIDAS: 1.05 X 0.49 X 0.74 MTS.",000112,0088,1997-03-04,690.00,CD,EP,6. BAJA (INSERVIBLE),S,1,2009-07-01
29,I,180000062,00528,1997,F,MESA PILOTEO,1997-03-04,"MESA PILOTEO.- PARA COMPUTADORA, TIPO ESCRITORIO, MARCA: PRINTAFORM, MODELO: S-261-P, MEDIDAS: 1.20 X 0.45 X 0.75 MTS.",000112,0088,1997-03-04,690.00,CD,EP,1. BUENO,S,0,
30,I,180000062,00529,1997,F,MESA PILOTEO,1997-03-04,"MESA PILOTEO.- PARA COMPUTADORA, TIPO ESCRITORIO, MARCA: PRINTAFORM, MODELO: S-261-P, MEDIDAS: 1.05 X 0.49 X 0.74 MTS.",000112,0088,1997-03-04,690.00,CD,EP,6. BAJA (INSERVIBLE),S,1,2012-09-04
